timestamp,experiment,model,config,cosine_similarity,max_absolute_error,mean_absolute_error,root_mean_squared_error,relative_error,layer_mean_cosine_similarity,layer_max_cosine_similarity,layer_min_cosine_similarity,layer_mean_max_absolute_error,layer_max_max_absolute_error,layer_min_max_absolute_error,layer_mean_mean_absolute_error,layer_max_mean_absolute_error,layer_min_mean_absolute_error,layer_mean_root_mean_squared_error,layer_max_root_mean_squared_error,layer_min_root_mean_squared_error,layer_mean_relative_error,layer_max_relative_error,layer_min_relative_error
1780036284.7303193,int8_per_channel_asym,mlp,int8_per_channel_asym,0.9999052882194519,0.014436349272727966,0.0021656686440110207,0.002736874157562852,0.1127513200044632,0.9999279379844666,0.9999505877494812,0.9999052882194519,0.022202186286449432,0.0299680233001709,0.014436349272727966,0.003384067676961422,0.004602466709911823,0.0021656686440110207,0.004270848701708019,0.005804823245853186,0.002736874157562852,0.11558569967746735,0.1184200793504715,0.1127513200044632
1780036284.8016841,int8_per_channel_asym,attention,int8_per_channel_asym,0.9994651675224304,0.021088343113660812,0.0033262469805777073,0.0043441797606647015,0.1913667619228363,0.9998292475938797,0.9999517798423767,0.9994651675224304,0.022680128924548626,0.02605569362640381,0.021088343113660812,0.004301656852476299,0.004682098515331745,0.0033262469805777073,0.005449111689813435,0.0058718519285321236,0.0043441797606647015,0.10590062662959099,0.1913667619228363,0.07292646914720535
