timestamp,experiment,model,config,cosine_similarity,max_absolute_error,mean_absolute_error,root_mean_squared_error,relative_error,layer_mean_cosine_similarity,layer_max_cosine_similarity,layer_min_cosine_similarity,layer_mean_max_absolute_error,layer_max_max_absolute_error,layer_min_max_absolute_error,layer_mean_mean_absolute_error,layer_max_mean_absolute_error,layer_min_mean_absolute_error,layer_mean_root_mean_squared_error,layer_max_root_mean_squared_error,layer_min_root_mean_squared_error,layer_mean_relative_error,layer_max_relative_error,layer_min_relative_error
1780036283.3991582,int8_per_channel_sym,mlp,int8_per_channel_sym,0.9996619820594788,0.021170616149902344,0.0041032894514501095,0.0051492187194526196,0.25516802072525024,0.9997918009757996,0.9999216198921204,0.9996619820594788,0.0286729633808136,0.036175310611724854,0.021170616149902344,0.004958965349942446,0.005814641248434782,0.0041032894514501095,0.006214158376678824,0.007279098033905029,0.0051492187194526196,0.1739378310739994,0.25516802072525024,0.09270764142274857
1780036283.4685993,int8_per_channel_sym,attention,int8_per_channel_sym,0.9998729228973389,0.007990993559360504,0.0016378893051296473,0.00205306732095778,0.11025309562683105,0.9999126493930817,0.9999264478683472,0.9998729228973389,0.021518779918551445,0.026990562677383423,0.007990993559360504,0.004638947604689747,0.0056845867075026035,0.0016378893051296473,0.005817625962663442,0.007101128809154034,0.00205306732095778,0.09888766519725323,0.11218992620706558,0.06336582452058792
